datetime,second,joy_x,joy_z,tempo,bgm_start,accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,tempMPU9250
2019-12-19 14:15:58.082227,6.00339100001,0.0,0.0,0,0,0.01,-0.30,-0.93,0.73,-1.10,0.12,6.45,57.13,-30.76,32.45
2019-12-19 14:15:58.186940,6.108111,0.0,0.0,0,0,0.01,-0.30,-0.94,0.92,-1.10,0.24,6.88,57.86,-31.20,32.45
2019-12-19 14:15:58.292405,6.213567,0.0,0.0,0,0,0.01,-0.30,-0.93,0.67,-1.22,0.18,6.45,59.18,-31.05,32.65
2019-12-19 14:15:58.409942,6.33110600001,0.0,0.0,0,0,0.01,-0.31,-0.93,0.85,-1.04,0.24,5.42,58.45,-31.49,32.36
2019-12-19 14:15:58.518962,6.440186,0.0,0.0,0,0,0.02,-0.30,-0.94,0.98,-0.92,0.06,6.59,59.33,-30.62,32.31
2019-12-19 14:15:58.550898,6.472101,0.0,0.0,1,0,0.02,-0.30,-0.94,0.98,-0.92,0.06,6.59,59.33,-30.62,32.31
2019-12-19 14:15:58.621920,6.543099,0.0,0.0,0,0,0.01,-0.30,-0.93,0.73,-1.16,0.18,5.42,57.57,-31.79,32.31
2019-12-19 14:15:58.726273,6.647457,0.0,0.0,0,0,0.01,-0.30,-0.93,1.04,-1.10,0.24,6.74,58.89,-31.35,32.45
2019-12-19 14:15:58.829759,6.750923,0.0,0.0,0,0,0.02,-0.31,-0.93,0.92,-1.10,0.12,6.30,58.45,-31.49,32.31
2019-12-19 14:15:58.938300,6.859463,0.0,0.0,0,0,0.01,-0.30,-0.93,0.92,-1.16,0.06,6.15,58.30,-31.64,32.36
2019-12-19 14:15:59.043197,6.964353,0.0,0.0,0,0,0.01,-0.31,-0.93,0.98,-0.85,0.06,5.71,57.28,-30.62,32.45
2019-12-19 14:15:59.049702,6.970854,0.0,0.0,1,0,0.01,-0.31,-0.93,0.98,-0.85,0.06,5.71,57.28,-30.62,32.45
2019-12-19 14:15:59.147295,7.068464,0.0,0.0,0,0,0.01,-0.30,-0.93,0.61,-0.92,0.00,6.15,57.71,-31.93,32.36
2019-12-19 14:15:59.252054,7.173216,0.0,0.0,0,0,0.01,-0.31,-0.93,1.04,-0.85,0.18,5.57,58.01,-30.76,32.45
2019-12-19 14:15:59.344584,7.26574,0.0,0.0,0,0,0.02,-0.30,-0.93,1.10,-0.98,0.12,7.47,59.03,-31.79,32.36
2019-12-19 14:15:59.451233,7.372445,0.0,0.0,0,0,0.01,-0.30,-0.93,0.98,-0.67,0.31,5.86,59.18,-31.05,32.31
2019-12-19 14:15:59.549664,7.470819,0.0,0.0,1,0,0.01,-0.30,-0.93,0.98,-0.67,0.31,5.86,59.18,-31.05,32.31
2019-12-19 14:15:59.552988,7.474143,0.0,0.0,0,0,0.01,-0.30,-0.94,0.49,-1.04,0.12,5.86,58.59,-31.64,32.45
2019-12-19 14:15:59.658088,7.579243,0.0,0.0,0,0,0.01,-0.30,-0.93,0.73,-0.98,-0.06,5.57,58.59,-30.76,32.45
2019-12-19 14:15:59.764495,7.68566900001,0.0,0.0,0,0,0.01,-0.30,-0.93,0.37,-0.92,0.24,5.13,58.15,-30.62,32.50
2019-12-19 14:15:59.871681,7.79282900001,0.0,0.0,0,0,0.01,-0.30,-0.93,0.98,-0.92,-0.12,6.15,58.01,-31.64,32.45
2019-12-19 14:15:59.975571,7.896726,0.0,0.0,0,0,0.01,-0.30,-0.93,1.34,-1.04,0.18,4.83,59.62,-30.62,32.36
2019-12-19 14:16:00.049509,7.970663,0.0,0.0,1,0,0.01,-0.30,-0.93,1.34,-1.04,0.18,4.83,59.62,-30.62,32.36
2019-12-19 14:16:00.080782,8.001939,0.0,0.0,0,0,0.01,-0.30,-0.93,1.83,-1.10,0.12,6.15,58.59,-31.93,32.65
2019-12-19 14:16:00.186829,8.107979,0.0,0.0,0,0,0.02,-0.30,-0.93,0.31,-0.85,0.31,5.86,57.13,-31.93,32.31
2019-12-19 14:16:00.298224,8.219385,0.0,0.0,0,0,0.01,-0.30,-0.93,-0.12,-0.98,0.00,6.45,58.30,-30.76,32.65
2019-12-19 14:16:00.402351,8.323514,0.0,0.0,0,0,0.02,-0.30,-0.93,0.73,-0.92,0.12,4.83,57.86,-31.79,32.50
2019-12-19 14:16:00.510547,8.431701,0.0,0.0,0,0,0.01,-0.30,-0.93,0.67,-1.04,0.18,7.03,58.89,-31.93,32.31
2019-12-19 14:16:00.549494,8.470647,0.0,0.0,1,0,0.01,-0.30,-0.93,0.67,-1.04,0.18,7.03,58.89,-31.93,32.31
2019-12-19 14:16:00.625651,8.546799,0.0,0.0,0,0,0.02,-0.31,-0.93,1.95,-1.22,0.37,5.57,57.71,-31.93,32.65
2019-12-19 14:16:00.729567,8.650739,0.0,0.0,0,0,0.01,-0.31,-0.93,0.79,-1.16,0.37,5.13,58.74,-30.32,32.31
2019-12-19 14:16:00.833504,8.754661,0.0,0.0,0,0,0.02,-0.30,-0.93,0.43,-0.92,-0.06,5.27,58.89,-31.35,32.50
2019-12-19 14:16:00.944236,8.865386,0.0,0.0,0,0,0.01,-0.30,-0.93,0.67,-1.28,0.12,6.15,59.47,-30.76,32.45
2019-12-19 14:16:01.035479,8.956632,0.0,0.0,0,0,0.02,-0.30,-0.92,1.46,-0.85,0.18,5.86,58.89,-31.35,32.50
2019-12-19 14:16:01.049787,8.97095900001,0.0,0.0,1,0,0.02,-0.30,-0.92,1.46,-0.85,0.18,5.86,58.89,-31.35,32.50
2019-12-19 14:16:01.139447,9.060599,0.0,0.0,0,0,0.01,-0.30,-0.93,1.22,-0.98,0.24,4.83,58.45,-31.20,32.65
2019-12-19 14:16:01.244274,9.16542200001,0.0,0.0,0,0,0.01,-0.30,-0.93,0.37,-0.85,0.12,6.45,57.71,-32.23,32.60
2019-12-19 14:16:01.352067,9.273218,0.0,0.0,0,0,0.01,-0.30,-0.93,0.92,-0.92,0.18,6.01,57.86,-30.91,32.45
2019-12-19 14:16:01.447052,9.368208,0.0,0.0,0,0,0.02,-0.30,-0.93,1.04,-1.04,0.12,6.15,59.18,-31.64,32.65
2019-12-19 14:16:01.549379,9.470525,0.0,0.0,1,0,0.02,-0.30,-0.93,1.04,-1.04,0.12,6.15,59.18,-31.64,32.65
2019-12-19 14:16:01.576805,9.497956,0.0,0.0,0,0,0.01,-0.30,-0.93,0.61,-0.79,-0.06,6.15,58.01,-31.93,32.45
2019-12-19 14:16:01.680748,9.601901,0.0,0.0,0,0,0.01,-0.30,-0.93,0.61,-0.98,-0.06,7.47,59.33,-31.49,32.45
2019-12-19 14:16:01.789365,9.710515,0.0,0.0,0,0,0.02,-0.31,-0.93,0.61,-0.85,0.12,6.59,58.15,-32.37,32.65
2019-12-19 14:16:01.893116,9.814272,0.0,0.0,0,0,0.01,-0.30,-0.94,1.22,-0.85,0.18,6.01,57.57,-31.79,32.60
2019-12-19 14:16:01.997027,9.918178,0.0,0.0,0,0,0.01,-0.30,-0.93,1.10,-1.04,0.00,5.71,57.86,-31.20,32.50
2019-12-19 14:16:02.049483,9.970638,0.0,0.0,1,0,0.01,-0.30,-0.93,1.10,-1.04,0.00,5.71,57.86,-31.20,32.50
2019-12-19 14:16:02.102074,10.023238,0.0,0.0,0,0,0.01,-0.30,-0.93,0.06,-1.16,0.12,5.86,59.18,-30.76,32.45
2019-12-19 14:16:02.205868,10.127016,0.0,0.0,0,0,0.01,-0.30,-0.93,0.92,-0.85,0.12,6.59,58.74,-32.67,32.31
2019-12-19 14:16:02.316917,10.238082,0.0,0.0,0,0,0.02,-0.30,-0.93,1.46,-1.04,0.43,5.71,58.74,-30.62,32.45
2019-12-19 14:16:02.395677,10.316835,0.0,0.0,0,0,0.01,-0.30,-0.93,0.49,-0.85,0.00,6.30,58.45,-31.49,32.60
2019-12-19 14:16:02.524387,10.445541,0.0,0.0,0,0,0.02,-0.30,-0.93,0.85,-1.28,0.06,5.71,59.33,-31.49,32.50
2019-12-19 14:16:02.549476,10.470637,0.0,0.0,1,0,0.02,-0.30,-0.93,0.85,-1.28,0.06,5.71,59.33,-31.49,32.50
2019-12-19 14:16:02.628132,10.549282,0.0,0.0,0,0,0.01,-0.30,-0.93,1.46,-1.16,0.24,7.47,57.86,-30.91,32.65
2019-12-19 14:16:02.732211,10.653365,0.0,0.0,0,0,0.02,-0.30,-0.94,1.34,-1.10,0.18,5.57,57.42,-32.23,32.65
2019-12-19 14:16:02.848253,10.769415,0.0,0.0,0,0,0.01,-0.30,-0.93,0.92,-0.85,0.49,6.30,59.33,-30.03,32.50
2019-12-19 14:16:02.928172,10.849322,0.0,0.0,0,0,0.01,-0.30,-0.93,0.06,-0.79,-0.06,6.15,59.47,-31.35,32.36
2019-12-19 14:16:03.032017,10.953173,0.0,0.0,0,0,0.01,-0.30,-0.93,0.98,-0.98,0.18,6.15,58.01,-30.18,32.45
2019-12-19 14:16:03.049362,10.970517,0.0,0.0,1,0,0.01,-0.30,-0.93,0.98,-0.98,0.18,6.15,58.01,-30.18,32.45
2019-12-19 14:16:03.137513,11.05869,0.0,0.0,0,0,0.02,-0.30,-0.93,1.83,-1.10,0.43,6.30,58.45,-29.44,32.26
2019-12-19 14:16:03.151144,11.072304,0.0,0.0,0,1,0.02,-0.30,-0.93,1.83,-1.10,0.43,6.30,58.45,-29.44,32.26
2019-12-19 14:16:03.244488,11.165638,0.0,0.0,0,0,0.02,-0.30,-0.93,2.14,-0.67,0.18,6.15,58.01,-31.05,32.36
2019-12-19 14:16:03.349562,11.270716,0.0,0.0,0,0,0.01,-0.30,-0.94,-0.98,-0.73,0.12,5.13,58.15,-31.49,32.45
2019-12-19 14:16:03.455496,11.376647,0.0,0.0,0,0,0.01,-0.29,-0.94,-5.25,-0.49,0.06,7.18,59.62,-31.79,32.69
2019-12-19 14:16:03.549473,11.470628,0.0,0.0,1,0,0.01,-0.29,-0.94,-5.25,-0.49,0.06,7.18,59.62,-31.79,32.69
2019-12-19 14:16:03.559555,11.480705,0.0,0.0,0,0,0.02,-0.31,-0.93,5.00,-1.53,0.49,6.45,58.30,-32.23,32.50
2019-12-19 14:16:03.669659,11.590822,0.0,0.0,0,0,0.02,-0.30,-0.94,2.69,-1.22,0.12,5.71,59.03,-31.49,32.45
2019-12-19 14:16:03.773602,11.694773,0.0,0.0,0,0,0.01,-0.30,-0.94,-0.92,-0.73,-0.12,6.59,58.74,-31.49,32.60
2019-12-19 14:16:03.878025,11.799174,0.0,0.0,0,0,0.01,-0.30,-0.93,1.34,-0.98,0.24,6.01,58.15,-31.49,32.36
2019-12-19 14:16:03.983248,11.904404,0.0,0.0,0,0,0.01,-0.30,-0.93,0.61,-0.98,0.06,6.30,58.74,-31.20,32.45
2019-12-19 14:16:04.049511,11.970668,0.0,0.0,1,0,0.01,-0.30,-0.93,0.61,-0.98,0.06,6.30,58.74,-31.20,32.45
2019-12-19 14:16:04.087997,12.009159,0.0,0.0,0,0,0.01,-0.30,-0.93,2.32,-1.04,-0.06,6.59,58.15,-31.20,32.50
2019-12-19 14:16:04.195850,12.117006,0.0,0.0,0,0,0.02,-0.29,-0.93,1.71,-0.85,0.12,6.15,58.59,-30.47,32.50
2019-12-19 14:16:04.300826,12.221981,0.0,0.0,0,0,0.01,-0.30,-0.93,1.95,-1.10,0.24,6.59,58.15,-32.08,32.31
2019-12-19 14:16:04.405648,12.326806,0.0,0.0,0,0,0.01,-0.29,-0.94,-0.98,-0.85,0.06,6.88,57.86,-31.79,32.45
2019-12-19 14:16:04.520684,12.441837,0.0,0.0,0,0,0.01,-0.29,-0.95,0.98,-1.10,0.00,4.69,59.18,-32.23,32.36
2019-12-19 14:16:04.549527,12.470684,0.0,0.0,1,0,0.01,-0.29,-0.95,0.98,-1.10,0.00,4.69,59.18,-32.23,32.36
2019-12-19 14:16:04.613458,12.534616,0.0,0.0,0,0,0.01,-0.29,-0.93,0.49,-1.04,0.24,5.71,59.33,-30.91,32.45
2019-12-19 14:16:04.741924,12.663076,0.0,0.0,0,0,0.01,-0.30,-0.94,1.65,-0.79,0.06,6.45,59.47,-31.35,32.45
2019-12-19 14:16:04.845829,12.766999,0.0,0.0,0,0,0.02,-0.30,-0.94,0.85,-0.92,0.06,6.74,59.18,-31.05,32.60
2019-12-19 14:16:04.949721,12.870887,0.0,0.0,0,0,0.02,-0.30,-0.93,1.77,-0.98,0.24,5.86,58.89,-31.05,32.65
2019-12-19 14:16:05.049814,12.970967,0.0,0.0,1,0,0.02,-0.30,-0.93,1.77,-0.98,0.24,5.86,58.89,-31.05,32.65
2019-12-19 14:16:05.054384,12.975534,0.0,0.0,0,0,0.04,-0.30,-0.93,5.68,-1.71,0.18,6.15,59.18,-30.76,32.65
2019-12-19 14:16:05.159571,13.080731,0.0,0.0,0,0,0.02,-0.30,-0.93,-1.04,-0.73,0.00,6.45,58.89,-30.76,32.45
2019-12-19 14:16:05.265501,13.186688,0.0,0.0,0,0,0.01,-0.30,-0.93,0.43,-1.16,0.12,6.01,59.62,-30.91,32.50
2019-12-19 14:16:05.372038,13.293188,0.0,0.0,0,0,0.01,-0.31,-0.92,3.05,-1.10,0.24,5.57,58.89,-31.93,32.17
2019-12-19 14:16:05.475639,13.39679,0.0,0.0,0,0,0.01,-0.29,-0.93,-1.04,-0.67,0.00,5.86,59.18,-32.52,32.65
2019-12-19 14:16:05.549575,13.470746,0.0,0.0,1,0,0.01,-0.29,-0.93,-1.04,-0.67,0.00,5.86,59.18,-32.52,32.65
2019-12-19 14:16:05.579648,13.500808,0.0,0.0,0,0,0.01,-0.30,-0.93,1.04,-1.04,0.12,6.01,59.91,-29.44,32.65
2019-12-19 14:16:05.683978,13.605159,0.0,0.0,0,0,0.02,-0.29,-0.93,0.00,-1.10,0.00,6.01,58.74,-31.20,32.65
2019-12-19 14:16:05.788770,13.709979,0.0,0.0,0,0,0.02,-0.30,-0.93,1.71,-1.04,0.00,4.54,58.45,-32.08,32.65
2019-12-19 14:16:05.892498,13.813673,0.0,0.0,0,0,0.01,-0.30,-0.94,0.67,-0.85,0.12,7.18,58.45,-30.62,32.69
2019-12-19 14:16:05.997603,13.918773,0.0,0.0,0,0,0.02,-0.29,-0.93,0.79,-1.04,0.12,5.71,58.15,-31.20,32.45
2019-12-19 14:16:06.050219,13.971395,0.0,0.0,1,0,0.02,-0.29,-0.93,0.79,-1.04,0.12,5.71,58.15,-31.20,32.45
2019-12-19 14:16:06.102102,14.023294,0.0,0.0,0,0,0.01,-0.30,-0.94,0.24,-0.92,0.06,6.15,58.59,-31.64,32.45
2019-12-19 14:16:06.211600,14.132775,0.0,0.0,0,0,0.01,-0.29,-0.93,-0.31,-1.04,0.06,6.30,58.74,-30.62,32.60
2019-12-19 14:16:06.316229,14.237417,0.0,0.0,0,0,0.01,-0.30,-0.93,0.61,-0.92,0.00,5.42,58.74,-31.79,32.50
2019-12-19 14:16:06.420183,14.34136,0.0,0.0,0,0,0.01,-0.29,-0.93,0.79,-0.79,-0.06,6.01,59.33,-30.91,32.45
2019-12-19 14:16:06.526620,14.44779,0.0,0.0,0,0,0.01,-0.30,-0.94,1.10,-1.04,0.18,6.01,58.45,-31.20,32.50
2019-12-19 14:16:06.549938,14.471232,0.0,0.0,1,0,0.01,-0.30,-0.94,1.10,-1.04,0.18,6.01,58.45,-31.20,32.50
2019-12-19 14:16:06.618280,14.539478,0.0,0.0,0,0,0.01,-0.30,-0.93,0.00,-0.85,0.31,6.01,58.15,-30.62,32.65
2019-12-19 14:16:06.747223,14.668439,0.0,0.0,0,0,0.02,-0.29,-0.93,0.18,-1.04,-0.18,6.01,59.33,-31.20,32.31
2019-12-19 14:16:06.852610,14.773784,0.0,0.0,0,0,0.01,-0.30,-0.93,0.49,-1.22,0.06,6.59,59.03,-30.91,32.45
2019-12-19 14:16:06.938739,14.859908,0.0,0.0,0,0,0.02,-0.30,-0.93,1.71,-0.92,0.24,6.45,58.89,-30.18,32.65
2019-12-19 14:16:07.043054,14.96423,0.0,0.0,0,0,0.02,-0.30,-0.94,1.10,-1.10,0.18,5.71,58.45,-31.20,32.50
2019-12-19 14:16:07.049752,14.970924,0.0,0.0,1,0,0.02,-0.30,-0.94,1.10,-1.10,0.18,5.71,58.45,-31.20,32.50
2019-12-19 14:16:07.155212,15.076383,0.0,0.0,0,0,0.01,-0.29,-0.93,-0.49,-0.92,0.06,4.25,57.86,-31.20,32.36
2019-12-19 14:16:07.257827,15.179,0.0,0.0,0,0,0.02,-0.29,-0.93,0.12,-0.85,0.18,6.01,59.03,-31.49,32.45
2019-12-19 14:16:07.361614,15.282784,0.0,0.0,0,0,0.02,-0.30,-0.94,1.34,-0.98,0.00,6.15,58.89,-30.18,32.50
2019-12-19 14:16:07.487590,15.408758,0.0,0.0,0,0,0.01,-0.29,-0.94,0.37,-0.98,0.24,6.01,57.86,-31.79,32.45
2019-12-19 14:16:07.550182,15.471366,0.0,0.0,1,0,0.01,-0.29,-0.94,0.37,-0.98,0.24,6.01,57.86,-31.79,32.45
2019-12-19 14:16:07.567712,15.488894,0.0,0.0,0,0,0.02,-0.29,-0.93,1.04,-0.73,0.06,5.42,59.62,-30.91,32.45
2019-12-19 14:16:07.672837,15.594015,0.0,0.0,0,0,0.01,-0.30,-0.94,0.18,-0.67,0.06,5.57,56.84,-29.59,32.31
2019-12-19 14:16:07.778245,15.699448,0.0,0.0,0,0,0.01,-0.30,-0.93,1.04,-1.10,0.06,5.57,59.77,-30.18,32.65
2019-12-19 14:16:07.883539,15.804724,0.0,0.0,0,0,0.02,-0.29,-0.94,0.31,-1.04,0.06,6.30,58.74,-30.62,32.45
2019-12-19 14:16:07.987222,15.908409,0.0,0.0,0,0,0.01,-0.30,-0.93,1.28,-0.98,0.06,5.86,59.77,-30.47,32.45
2019-12-19 14:16:08.049820,15.971007,0.0,0.0,1,0,0.01,-0.30,-0.93,1.28,-0.98,0.06,5.86,59.77,-30.47,32.45
2019-12-19 14:16:08.116084,16.037275,0.0,0.0,0,0,0.01,-0.30,-0.94,1.65,-1.04,0.37,6.15,58.59,-31.05,32.60
2019-12-19 14:16:08.219144,16.140337,0.0,0.0,0,0,0.01,-0.30,-0.93,1.71,-1.28,0.18,5.13,58.45,-30.62,32.65
2019-12-19 14:16:08.324061,16.245234,0.0,0.0,0,0,0.01,-0.30,-0.93,1.28,-1.16,0.18,5.71,58.74,-32.08,32.45
2019-12-19 14:16:08.413822,16.334998,0.0,0.0,0,0,0.01,-0.29,-0.94,0.24,-0.79,0.06,6.01,58.74,-30.91,32.65
2019-12-19 14:16:08.516301,16.437486,0.0,0.0,0,0,0.01,-0.29,-0.94,0.92,-0.92,0.06,7.47,59.03,-30.91,32.69
2019-12-19 14:16:08.549839,16.471041,0.0,0.0,1,0,0.01,-0.29,-0.94,0.92,-0.92,0.06,7.47,59.03,-30.91,32.69
2019-12-19 14:16:08.619954,16.541135,0.0,0.0,0,0,0.02,-0.29,-0.93,0.37,-0.98,0.37,6.15,58.01,-31.05,32.65
2019-12-19 14:16:08.723260,16.644435,0.0,0.0,0,0,0.02,-0.30,-0.94,1.46,-0.79,0.12,6.30,58.74,-30.91,32.45
2019-12-19 14:16:08.838725,16.759904,0.0,0.0,0,0,0.01,-0.29,-0.94,1.40,-0.98,0.43,6.74,57.71,-31.05,32.50
2019-12-19 14:16:08.943156,16.864343,0.0,0.0,0,0,0.01,-0.29,-0.93,1.34,-1.04,-0.06,5.86,59.18,-30.76,32.60
2019-12-19 14:16:09.048249,16.969472,0.0,0.0,0,0,0.02,-0.30,-0.94,0.37,-0.79,0.24,6.15,59.47,-30.76,32.50
2019-12-19 14:16:09.050715,16.971897,0.0,0.0,1,0,0.02,-0.30,-0.94,0.37,-0.79,0.24,6.15,59.47,-30.76,32.50
