datetime,second,joy_x,joy_z,tempo,bgm_start,accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,tempMPU9250
2019-12-19 14:14:36.049446,0.534671000001,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:36.549363,1.034588,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:37.049346,1.534572,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:37.549362,2.034588,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:38.049462,2.534688,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:38.549478,3.034715,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:39.050971,3.536276,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:39.550438,4.0357,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:40.050047,4.535294,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:40.550338,5.035586,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:41.050575,5.535909,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:41.550277,6.035534,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:42.050886,6.536181,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:42.550051,7.035324,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:43.050626,7.535903,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:43.550280,8.035548,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:44.050323,8.535587,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:44.550875,9.036149,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:45.050070,9.535329,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:45.550115,10.035404,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:46.049931,10.53518,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:46.550202,11.035457,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:47.050263,11.535512,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:47.550365,12.035648,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:48.049699,12.534958,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:48.550269,13.035532,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:49.050094,13.535352,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:49.550192,14.035457,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:50.049818,14.535072,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:50.550423,15.035679,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:51.050187,15.535449,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:51.550101,16.035367,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:52.050013,16.535283,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:52.549837,17.035101,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:53.050049,17.53529,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:53.549806,18.03506,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:54.050540,18.535831,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:54.549945,19.035206,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:55.050680,19.53597,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:55.549999,20.035258,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:56.050220,20.535501,0.0,0.0,1,0,,,,,,,,,,
2019-12-19 14:14:56.550001,21.035248,0.0,0.0,1,0,,,,,,,,,,
