datetime,second,joy_x,joy_z,tempo,bgm_start,accx,accy,accz,gyrox,gyroy,gyroz,magx,magy,magz,tempMPU9250
2019-12-17 10:08:36.157297,1.78066,0.0,0.0,0,0,0.08,0.21,-0.18,3.54,41.87,-218.26,13.48,-1.17,6.15,34.71
2019-12-17 10:08:36.278547,1.901973,0.0,0.0,0,0,0.73,2.13,0.67,9.28,-8.30,55.36,26.07,-3.52,6.45,34.90
2019-12-17 10:08:36.363400,1.98677,0.0,0.0,1,0,0.73,2.13,0.67,9.28,-8.30,55.36,26.07,-3.52,6.45,34.90
2019-12-17 10:08:36.378486,2.001837,0.0,0.0,0,0,0.62,0.66,-0.03,-34.55,-4.76,175.66,14.06,-0.59,5.57,34.75
2019-12-17 10:08:36.463737,2.087103,0.0,0.0,1,0,0.62,0.66,-0.03,-34.55,-4.76,175.66,14.06,-0.59,5.57,34.75
2019-12-17 10:08:36.482163,2.105512,0.0,0.0,0,0,0.18,-0.13,-0.16,-19.65,11.23,-32.10,6.30,-0.15,3.66,34.47
2019-12-17 10:08:36.586847,2.210208,0.0,0.0,0,0,0.61,1.37,0.02,-3.36,29.42,-192.69,17.87,-1.46,5.86,34.71
2019-12-17 10:08:36.702208,2.325603,0.0,0.0,0,0,0.79,1.31,0.04,-5.37,-30.82,122.99,19.34,-2.34,7.03,34.71
2019-12-17 10:08:36.805340,2.428695,0.0,0.0,0,0,0.46,0.15,-0.17,-11.66,-59.39,140.56,8.64,0.44,4.25,34.80
2019-12-17 10:08:36.863155,2.486515,0.0,0.0,1,0,0.46,0.15,-0.17,-11.66,-59.39,140.56,8.64,0.44,4.25,34.80
2019-12-17 10:08:36.908876,2.532255,0.0,0.0,0,0,0.36,0.15,-0.23,-2.50,32.23,-132.93,8.35,1.61,2.49,34.71
2019-12-17 10:08:36.964191,2.58759,0.0,0.0,1,0,0.36,0.15,-0.23,-2.50,32.23,-132.93,8.35,1.61,2.49,34.71
2019-12-17 10:08:37.012135,2.635488,0.0,0.0,0,0,0.85,1.59,0.24,-19.29,36.32,-122.99,21.83,-3.37,2.78,34.71
2019-12-17 10:08:37.116114,2.739463,0.0,0.0,0,0,0.63,0.99,0.16,-39.55,-31.37,77.09,22.85,-1.17,1.46,34.71
2019-12-17 10:08:37.219805,2.843159,0.0,0.0,0,0,0.31,0.31,-0.03,-17.94,12.27,-8.97,18.16,-0.59,-1.76,34.71
2019-12-17 10:08:37.348398,2.971746,0.0,0.0,0,0,0.54,0.77,0.60,-10.25,44.01,-28.81,20.51,-1.46,-1.76,34.71
2019-12-17 10:08:37.363000,2.986346,0.0,0.0,1,0,0.54,0.77,0.60,-10.25,44.01,-28.81,20.51,-1.46,-1.76,34.71
2019-12-17 10:08:37.457162,3.08051,0.0,0.0,0,0,0.33,0.99,0.34,-24.23,60.85,-76.54,27.25,0.88,-4.10,34.71
2019-12-17 10:08:37.463461,3.086828,0.0,0.0,1,0,0.33,0.99,0.34,-24.23,60.85,-76.54,27.25,0.88,-4.10,34.71
2019-12-17 10:08:37.561605,3.184967,0.0,0.0,0,0,0.37,0.76,0.26,-18.19,12.76,-63.05,30.03,1.03,-3.96,34.71
2019-12-17 10:08:37.667446,3.290857,0.0,0.0,0,0,0.70,0.73,0.23,-4.46,-67.02,21.48,27.83,1.46,-6.74,34.61
2019-12-17 10:08:37.771479,3.394848,0.0,0.0,0,0,-0.05,0.73,0.87,52.49,-80.26,-107.60,28.56,-0.15,-7.47,34.80
2019-12-17 10:08:37.863343,3.486692,0.0,0.0,1,0,-0.05,0.73,0.87,52.49,-80.26,-107.60,28.56,-0.15,-7.47,34.80
2019-12-17 10:08:37.876010,3.499362,0.0,0.0,0,0,0.31,1.25,0.52,30.76,-93.57,-73.67,32.08,2.78,-8.94,34.80
2019-12-17 10:08:37.963883,3.587259,0.0,0.0,1,0,0.31,1.25,0.52,30.76,-93.57,-73.67,32.08,2.78,-8.94,34.80
2019-12-17 10:08:37.984768,3.60813,0.0,0.0,0,0,0.05,0.98,0.63,-37.35,32.71,48.22,34.42,3.96,-9.81,34.71
2019-12-17 10:08:38.088603,3.711952,0.0,0.0,0,0,0.07,0.98,0.39,-19.41,-9.52,152.16,28.12,5.57,-15.53,34.71
2019-12-17 10:08:38.192828,3.816183,0.0,0.0,0,0,0.73,0.65,0.11,-12.70,-47.97,41.26,20.80,9.08,-22.56,34.71
2019-12-17 10:08:38.298633,3.921992,0.0,0.0,0,0,0.33,0.57,0.27,-165.34,-26.25,-6.23,19.48,15.97,-30.03,34.95
2019-12-17 10:08:38.362895,3.986236,0.0,0.0,1,0,0.33,0.57,0.27,-165.34,-26.25,-6.23,19.48,15.97,-30.03,34.95
2019-12-17 10:08:38.402025,4.02537,0.0,0.0,0,0,0.43,0.41,0.62,-54.32,-41.69,1.53,17.87,22.27,-35.74,34.75
2019-12-17 10:08:38.463424,4.08679,0.0,0.0,1,0,0.43,0.41,0.62,-54.32,-41.69,1.53,17.87,22.27,-35.74,34.75
2019-12-17 10:08:38.506095,4.129447,0.0,0.0,0,0,0.64,0.24,0.89,-50.48,-36.56,24.90,14.36,24.02,-36.33,34.99
2019-12-17 10:08:38.634599,4.257949,0.0,0.0,0,0,0.77,0.34,0.79,-238.95,-22.52,24.54,12.30,32.81,-37.50,34.71
2019-12-17 10:08:38.742275,4.365625,0.0,0.0,0,0,0.75,-0.39,0.70,-279.11,45.41,50.42,13.62,52.59,-37.35,34.75
2019-12-17 10:08:38.849719,4.473068,0.0,0.0,0,0,0.68,-0.31,1.05,-101.32,-45.78,59.27,15.67,68.41,-27.10,34.56
2019-12-17 10:08:38.863354,4.486753,0.0,0.0,1,0,0.68,-0.31,1.05,-101.32,-45.78,59.27,15.67,68.41,-27.10,34.56
2019-12-17 10:08:38.953427,4.576774,0.0,0.0,0,0,0.31,-0.75,0.62,-29.72,-98.14,108.52,16.11,73.54,-20.80,34.75
2019-12-17 10:08:38.964566,4.587941,0.0,0.0,1,0,0.31,-0.75,0.62,-29.72,-98.14,108.52,16.11,73.54,-20.80,34.75
2019-12-17 10:08:39.059191,4.68258,0.0,0.0,0,0,0.24,-0.84,-1.29,-41.08,-138.67,68.36,19.48,72.80,-23.00,34.80
2019-12-17 10:08:39.185871,4.809227,0.0,0.0,0,0,0.19,-0.65,0.23,-76.23,25.88,13.67,22.12,73.97,-22.71,34.56
2019-12-17 10:08:39.301941,4.925288,0.0,0.0,0,0,0.56,-1.28,0.65,-6.96,56.76,25.27,25.49,73.54,-21.39,34.61
2019-12-17 10:08:39.363291,4.986643,0.0,0.0,1,0,0.56,-1.28,0.65,-6.96,56.76,25.27,25.49,73.54,-21.39,34.61
2019-12-17 10:08:39.381712,5.005077,0.0,0.0,0,0,0.36,-0.90,0.59,-46.75,16.30,3.05,26.81,72.80,-20.36,34.71
2019-12-17 10:08:39.463990,5.087378,0.0,0.0,1,0,0.36,-0.90,0.59,-46.75,16.30,3.05,26.81,72.80,-20.36,34.71
2019-12-17 10:08:39.509826,5.133182,0.0,0.0,0,0,0.39,-0.90,0.46,28.81,13.92,-8.73,28.42,74.41,-19.63,34.56
2019-12-17 10:08:39.613433,5.236792,0.0,0.0,0,0,0.36,-0.96,0.37,23.62,2.69,-16.17,27.83,74.71,-21.97,34.61
2019-12-17 10:08:39.717377,5.340729,0.0,0.0,0,0,0.41,-0.99,0.55,-9.34,-1.65,-24.41,26.81,71.63,-23.58,34.71
2019-12-17 10:08:39.822296,5.445644,0.0,0.0,0,0,0.47,-0.83,0.49,3.23,0.55,-46.39,23.00,74.27,-22.41,34.56
2019-12-17 10:08:39.863091,5.486462,0.0,0.0,1,0,0.47,-0.83,0.49,3.23,0.55,-46.39,23.00,74.27,-22.41,34.56
2019-12-17 10:08:39.925879,5.549228,0.0,0.0,0,0,0.48,-0.71,0.49,-1.46,-16.48,-27.65,21.83,72.51,-23.00,34.71
2019-12-17 10:08:39.963456,5.586804,0.0,0.0,1,0,0.48,-0.71,0.49,-1.46,-16.48,-27.65,21.83,72.51,-23.00,34.71
2019-12-17 10:08:40.029776,5.653127,0.0,0.0,0,0,0.55,-0.74,0.46,10.13,-12.82,-11.78,19.48,72.51,-24.17,34.80
2019-12-17 10:08:40.133716,5.757082,0.0,0.0,0,0,0.54,-0.70,0.48,2.14,-9.77,-2.32,18.60,72.51,-23.88,34.71
2019-12-17 10:08:40.238303,5.86165,0.0,0.0,0,0,0.53,-0.67,0.46,6.23,-2.26,1.10,18.31,71.92,-23.58,34.56
2019-12-17 10:08:40.363368,5.986726,0.0,0.0,1,0,0.53,-0.67,0.46,6.23,-2.26,1.10,18.31,71.92,-23.58,34.56
2019-12-17 10:08:40.367653,5.991014,0.0,0.0,0,0,0.54,-0.72,0.44,5.07,-5.00,0.67,19.04,72.36,-24.02,34.90
2019-12-17 10:08:40.463551,6.086922,0.0,0.0,1,0,0.54,-0.72,0.44,5.07,-5.00,0.67,19.04,72.36,-24.02,34.90
2019-12-17 10:08:40.471072,6.09443,0.0,0.0,0,0,0.54,-0.71,0.43,0.55,2.32,-6.53,18.46,72.95,-24.32,34.75
2019-12-17 10:08:40.583780,6.207141,0.0,0.0,0,0,0.54,-0.69,0.48,9.22,3.36,-8.79,18.60,72.80,-23.88,34.75
2019-12-17 10:08:40.662408,6.285763,0.0,0.0,0,0,0.57,-0.73,0.42,2.75,1.28,-9.83,18.75,71.78,-26.07,34.71
2019-12-17 10:08:40.766137,6.389496,0.0,0.0,0,0,0.55,-0.66,0.55,1.89,7.63,-3.42,18.16,70.90,-24.32,34.95
2019-12-17 10:08:40.863279,6.486629,0.0,0.0,1,0,0.55,-0.66,0.55,1.89,7.63,-3.42,18.16,70.90,-24.32,34.95
2019-12-17 10:08:40.871245,6.494613,0.0,0.0,0,0,0.57,-0.73,0.48,1.34,-6.71,6.96,17.87,70.90,-26.37,34.71
2019-12-17 10:08:40.963586,6.586946,0.0,0.0,1,0,0.57,-0.73,0.48,1.34,-6.71,6.96,17.87,70.90,-26.37,34.71
2019-12-17 10:08:40.974625,6.597976,0.0,0.0,0,0,0.54,-0.69,0.49,2.14,2.01,2.44,18.31,71.04,-24.76,34.80
2019-12-17 10:08:41.078641,6.701998,0.0,0.0,0,0,0.57,-0.74,0.49,0.00,-5.62,2.62,19.34,70.90,-26.37,34.71
2019-12-17 10:08:41.207315,6.830673,0.0,0.0,0,0,0.55,-0.70,0.49,2.81,0.00,-0.79,17.58,70.31,-24.32,34.71
2019-12-17 10:08:41.313506,6.936905,0.0,0.0,0,0,0.56,-0.74,0.52,0.55,-3.60,0.85,18.90,71.04,-25.93,34.56
2019-12-17 10:08:41.363980,6.987374,0.0,0.0,1,0,0.56,-0.74,0.52,0.55,-3.60,0.85,18.90,71.04,-25.93,34.56
2019-12-17 10:08:41.401475,7.024841,0.0,0.0,0,0,0.57,-0.70,0.48,0.92,1.95,-5.00,17.43,69.87,-24.46,34.47
2019-12-17 10:08:41.464205,7.08756,0.0,0.0,1,0,0.57,-0.70,0.48,0.92,1.95,-5.00,17.43,69.87,-24.46,34.47
2019-12-17 10:08:41.504691,7.128042,0.0,0.0,0,0,0.56,-0.71,0.49,11.78,3.11,-6.04,18.75,70.31,-25.78,34.61
2019-12-17 10:08:41.608912,7.232279,0.0,0.0,0,0,0.58,-0.67,0.53,9.77,4.33,-5.07,18.75,71.19,-27.25,34.71
2019-12-17 10:08:41.712547,7.335911,0.0,0.0,0,0,0.58,-0.68,0.52,20.81,1.77,-7.87,18.46,69.43,-27.25,34.71
2019-12-17 10:08:41.841124,7.464483,0.0,0.0,0,0,0.52,-0.62,0.51,38.27,21.06,-28.50,19.48,68.12,-27.98,34.99
2019-12-17 10:08:41.863285,7.486648,0.0,0.0,1,0,0.52,-0.62,0.51,38.27,21.06,-28.50,19.48,68.12,-27.98,34.99
2019-12-17 10:08:41.950089,7.573447,0.0,0.0,0,0,0.63,-0.47,0.63,-2.81,11.23,-19.78,17.58,67.09,-30.18,34.71
2019-12-17 10:08:41.963857,7.587256,0.0,0.0,1,0,0.63,-0.47,0.63,-2.81,11.23,-19.78,17.58,67.09,-30.18,34.71
2019-12-17 10:08:42.054748,7.678105,0.0,0.0,0,0,0.47,-0.68,0.62,-13.31,-1.53,-5.49,18.16,65.62,-30.18,34.95
2019-12-17 10:08:42.158557,7.781907,0.0,0.0,0,0,0.61,-0.48,0.63,-1.53,-5.80,5.74,17.58,64.75,-30.47,34.61
2019-12-17 10:08:42.264945,7.888316,0.0,0.0,0,0,0.60,-0.56,0.65,-3.30,-5.37,12.39,15.97,67.24,-30.32,34.90
2019-12-17 10:08:42.362997,7.986345,0.0,0.0,1,0,0.60,-0.56,0.65,-3.30,-5.37,12.39,15.97,67.24,-30.32,34.90
2019-12-17 10:08:42.368576,7.991926,0.0,0.0,0,0,0.58,-0.55,0.67,-1.53,-8.00,6.23,18.31,67.24,-30.03,34.71
2019-12-17 10:08:42.463928,8.087309,0.0,0.0,1,0,0.58,-0.55,0.67,-1.53,-8.00,6.23,18.31,67.24,-30.03,34.71
2019-12-17 10:08:42.472263,8.095614,0.0,0.0,0,0,0.59,-0.55,0.66,0.18,-1.77,-0.43,18.46,66.50,-29.88,34.71
2019-12-17 10:08:42.576249,8.199617,0.0,0.0,0,0,0.58,-0.58,0.65,0.18,-5.43,-0.18,17.58,67.38,-29.30,34.47
2019-12-17 10:08:42.688512,8.31187,0.0,0.0,0,0,0.60,-0.50,0.63,14.47,5.43,-9.09,16.41,66.80,-30.76,34.47
2019-12-17 10:08:42.792336,8.415693,0.0,0.0,0,0,0.65,-0.46,0.75,14.65,3.72,6.41,16.26,66.65,-30.03,34.61
2019-12-17 10:08:42.862990,8.486337,0.0,0.0,1,0,0.65,-0.46,0.75,14.65,3.72,6.41,16.26,66.65,-30.03,34.61
2019-12-17 10:08:42.895974,8.51932,0.0,0.0,0,0,0.55,-0.45,0.65,5.43,-18.19,19.78,18.46,64.45,-30.47,34.80
2019-12-17 10:08:42.963478,8.586833,0.0,0.0,1,0,0.55,-0.45,0.65,5.43,-18.19,19.78,18.46,64.45,-30.47,34.80
2019-12-17 10:08:42.999969,8.623324,0.0,0.0,0,0,0.58,-0.59,0.64,11.29,-4.09,17.70,18.60,64.89,-32.67,34.95
2019-12-17 10:08:43.103564,8.726919,0.0,0.0,0,0,0.56,-0.51,0.65,5.98,1.46,2.26,17.43,64.89,-32.08,34.71
2019-12-17 10:08:43.222297,8.845644,0.0,0.0,0,0,0.57,-0.56,0.64,-0.43,-0.37,3.91,18.31,65.48,-31.79,34.61
2019-12-17 10:08:43.325957,8.949302,0.0,0.0,0,0,0.56,-0.54,0.66,-4.46,4.21,-2.32,18.75,65.04,-32.23,34.75
2019-12-17 10:08:43.363504,8.98686,0.0,0.0,1,0,0.56,-0.54,0.66,-4.46,4.21,-2.32,18.75,65.04,-32.23,34.75
2019-12-17 10:08:43.429967,9.053331,0.0,0.0,0,0,0.56,-0.48,0.68,-1.59,5.07,-7.57,19.63,63.87,-31.35,34.80
2019-12-17 10:08:43.464148,9.087514,0.0,0.0,1,0,0.56,-0.48,0.68,-1.59,5.07,-7.57,19.63,63.87,-31.35,34.80
2019-12-17 10:08:43.534044,9.157428,0.0,0.0,0,0,0.57,-0.46,0.68,-2.26,0.24,-4.21,18.75,64.45,-31.93,34.75
2019-12-17 10:08:43.637304,9.260658,0.0,0.0,0,0,0.58,-0.51,0.66,2.87,-2.20,0.61,18.16,64.45,-32.81,34.80
2019-12-17 10:08:43.741345,9.364701,0.0,0.0,0,0,0.57,-0.50,0.65,3.17,-4.58,2.44,18.75,64.16,-31.35,34.80
2019-12-17 10:08:43.845222,9.4686,0.0,0.0,0,0,0.57,-0.49,0.67,1.16,-1.46,-1.40,17.43,65.19,-33.84,34.95
2019-12-17 10:08:43.863462,9.486818,0.0,0.0,1,0,0.57,-0.49,0.67,1.16,-1.46,-1.40,17.43,65.19,-33.84,34.95
2019-12-17 10:08:43.959928,9.583275,0.0,0.0,0,0,0.55,-0.51,0.65,-3.91,1.34,-5.92,18.90,64.60,-32.96,34.95
2019-12-17 10:08:43.963780,9.587131,0.0,0.0,1,0,0.55,-0.51,0.65,-3.91,1.34,-5.92,18.90,64.60,-32.96,34.95
2019-12-17 10:08:44.063931,9.687293,0.0,0.0,0,0,0.58,-0.51,0.69,-2.08,2.62,-0.43,17.87,65.92,-32.23,34.56
2019-12-17 10:08:44.168259,9.791639,0.0,0.0,0,0,0.55,-0.49,0.65,-2.81,2.87,-7.63,17.87,64.45,-32.52,34.75
2019-12-17 10:08:44.271212,9.894583,0.0,0.0,0,0,0.57,-0.46,0.69,1.04,4.52,-3.54,19.34,65.62,-32.52,34.71
2019-12-17 10:08:44.362984,9.986329,0.0,0.0,1,0,0.57,-0.46,0.69,1.04,4.52,-3.54,19.34,65.62,-32.52,34.71
2019-12-17 10:08:44.375216,9.998577,0.0,0.0,0,0,0.57,-0.51,0.68,2.50,-3.54,-2.56,18.16,63.87,-31.35,34.90
2019-12-17 10:08:44.463426,10.086778,0.0,0.0,1,0,0.57,-0.51,0.68,2.50,-3.54,-2.56,18.16,63.87,-31.35,34.90
2019-12-17 10:08:44.489843,10.113191,0.0,0.0,0,0,0.56,-0.48,0.69,2.99,-0.06,-0.31,18.31,64.89,-33.25,34.99
2019-12-17 10:08:44.593439,10.216789,0.0,0.0,0,0,0.57,-0.48,0.70,-0.37,-1.77,-0.67,18.90,64.60,-32.37,34.75
2019-12-17 10:08:44.697408,10.320756,0.0,0.0,0,0,0.59,-0.52,0.70,1.83,2.87,-4.94,19.19,65.19,-32.37,34.90
2019-12-17 10:08:44.801199,10.424554,0.0,0.0,0,0,0.62,-0.52,0.68,6.53,-0.49,2.62,18.60,65.19,-31.49,34.95
2019-12-17 10:08:44.863088,10.486443,0.0,0.0,1,0,0.62,-0.52,0.68,6.53,-0.49,2.62,18.60,65.19,-31.49,34.95
2019-12-17 10:08:44.905039,10.5284,0.0,0.0,0,0,0.56,-0.49,0.69,6.23,-6.23,-0.31,17.43,64.31,-34.13,34.71
2019-12-17 10:08:44.963556,10.586908,0.0,0.0,1,0,0.56,-0.49,0.69,6.23,-6.23,-0.31,17.43,64.31,-34.13,34.71
2019-12-17 10:08:45.013591,10.636947,0.0,0.0,0,0,0.57,-0.51,0.67,-2.93,-2.81,-0.67,18.02,65.19,-32.08,34.71
2019-12-17 10:08:45.117350,10.740701,0.0,0.0,0,0,0.57,-0.50,0.69,1.34,3.05,3.05,16.99,65.04,-32.81,34.75
2019-12-17 10:08:45.221544,10.844919,0.0,0.0,0,0,0.58,-0.53,0.65,-1.77,-1.40,-0.79,18.16,63.87,-32.52,34.71
2019-12-17 10:08:45.331235,10.954589,0.0,0.0,0,0,0.56,-0.48,0.69,4.21,-1.59,-0.06,17.43,64.60,-32.67,34.75
2019-12-17 10:08:45.363138,10.986492,0.0,0.0,1,0,0.56,-0.48,0.69,4.21,-1.59,-0.06,17.43,64.60,-32.67,34.75
2019-12-17 10:08:45.435201,11.058571,0.0,0.0,0,0,0.58,-0.46,0.68,3.42,4.39,-1.22,18.02,64.01,-31.20,34.61
2019-12-17 10:08:45.463962,11.087323,0.0,0.0,1,0,0.58,-0.46,0.68,3.42,4.39,-1.22,18.02,64.01,-31.20,34.61
2019-12-17 10:08:45.539634,11.163016,0.0,0.0,0,0,0.55,-0.46,0.67,-1.22,-0.31,3.48,16.99,64.45,-33.69,34.95
2019-12-17 10:08:45.644163,11.267527,0.0,0.0,0,0,0.60,-0.47,0.73,0.06,2.75,-1.16,17.43,64.60,-31.79,34.61
2019-12-17 10:08:45.772365,11.395711,0.0,0.0,0,0,0.56,-0.45,0.68,3.85,3.48,-1.34,17.29,64.45,-32.52,34.80
2019-12-17 10:08:45.863015,11.486365,0.0,0.0,1,0,0.56,-0.45,0.68,3.85,3.48,-1.34,17.29,64.45,-32.52,34.80
2019-12-17 10:08:45.865166,11.488528,0.0,0.0,0,0,0.56,-0.51,0.70,4.33,-2.69,0.31,19.04,64.16,-33.98,34.99
2019-12-17 10:08:45.963490,11.586856,0.0,0.0,1,0,0.56,-0.51,0.70,4.33,-2.69,0.31,19.04,64.16,-33.98,34.99
2019-12-17 10:08:45.968920,11.592273,0.0,0.0,0,0,0.54,-0.48,0.67,13.92,2.87,-7.14,18.16,63.57,-32.81,34.75
2019-12-17 10:08:46.074979,11.69836,0.0,0.0,0,0,0.61,-0.52,0.76,1.95,-1.65,3.11,17.43,63.72,-33.25,34.71
2019-12-17 10:08:46.177581,11.800947,0.0,0.0,0,0,0.52,-0.42,0.65,-1.22,-2.99,5.19,18.31,64.31,-32.37,34.80
2019-12-17 10:08:46.284089,11.907458,0.0,0.0,0,0,0.59,-0.51,0.74,-3.11,0.37,-1.28,19.19,63.43,-32.37,34.80
2019-12-17 10:08:46.363321,11.986678,0.0,0.0,1,0,0.59,-0.51,0.74,-3.11,0.37,-1.28,19.19,63.43,-32.37,34.80
2019-12-17 10:08:46.387608,12.010961,0.0,0.0,0,0,0.54,-0.45,0.66,-3.36,0.73,0.49,17.87,63.28,-32.23,34.75
2019-12-17 10:08:46.463625,12.086971,0.0,0.0,1,0,0.54,-0.45,0.66,-3.36,0.73,0.49,17.87,63.28,-32.23,34.75
2019-12-17 10:08:46.495150,12.118527,0.0,0.0,0,0,0.57,-0.52,0.72,-3.11,-1.95,2.26,19.34,64.16,-31.93,34.71
2019-12-17 10:08:46.611774,12.235139,0.0,0.0,0,0,0.54,-0.46,0.68,1.83,2.26,-0.79,18.31,65.19,-33.54,34.80
2019-12-17 10:08:46.715234,12.338585,0.0,0.0,0,0,0.54,-0.52,0.71,1.40,-2.56,1.46,18.46,63.57,-31.93,34.80
2019-12-17 10:08:46.822801,12.446177,0.0,0.0,0,0,0.56,-0.50,0.71,1.77,0.12,-2.01,19.34,63.87,-32.23,34.75
2019-12-17 10:08:46.863794,12.487164,0.0,0.0,1,0,0.56,-0.50,0.71,1.77,0.12,-2.01,19.34,63.87,-32.23,34.75
2019-12-17 10:08:46.926684,12.550089,0.0,0.0,0,0,0.55,-0.48,0.70,5.55,2.99,-5.74,19.19,64.60,-32.37,34.56
2019-12-17 10:08:46.965155,12.588544,0.0,0.0,1,0,0.55,-0.48,0.70,5.55,2.99,-5.74,19.19,64.60,-32.37,34.56
2019-12-17 10:08:47.030123,12.653495,0.0,0.0,0,0,0.52,-0.49,0.68,2.14,-3.85,1.16,19.04,64.16,-32.81,34.71
2019-12-17 10:08:47.142561,12.765921,0.0,0.0,0,0,0.56,-0.55,0.71,-3.97,0.12,-8.00,18.02,64.60,-33.54,34.75
2019-12-17 10:08:47.246494,12.869842,0.0,0.0,0,0,0.53,-0.46,0.69,-2.99,1.83,-5.62,18.16,63.28,-32.52,34.71
2019-12-17 10:08:47.350095,12.973446,0.0,0.0,0,0,0.60,-0.47,0.71,1.16,4.88,-5.68,17.58,64.45,-31.64,34.61
2019-12-17 10:08:47.363120,12.986471,0.0,0.0,1,0,0.60,-0.47,0.71,1.16,4.88,-5.68,17.58,64.45,-31.64,34.61
2019-12-17 10:08:47.453541,13.076888,0.0,0.0,0,0,0.53,-0.44,0.71,3.66,3.17,-6.04,18.46,65.04,-32.81,34.90
2019-12-17 10:08:47.463510,13.08687,0.0,0.0,1,0,0.53,-0.44,0.71,3.66,3.17,-6.04,18.46,65.04,-32.81,34.90
2019-12-17 10:08:47.557554,13.180906,0.0,0.0,0,0,0.59,-0.50,0.72,5.49,0.92,1.77,18.16,64.16,-33.40,34.80
2019-12-17 10:08:47.661288,13.284649,0.0,0.0,0,0,0.56,-0.40,0.74,5.98,-1.95,-4.21,18.46,64.75,-34.57,34.95
2019-12-17 10:08:47.775322,13.398737,0.0,0.0,0,0,0.55,-0.45,0.70,9.09,-5.31,8.24,18.75,64.16,-34.28,34.95
2019-12-17 10:08:47.863512,13.486875,0.0,0.0,1,0,0.55,-0.45,0.70,9.09,-5.31,8.24,18.75,64.16,-34.28,34.95
2019-12-17 10:08:47.882523,13.505881,0.0,0.0,0,0,0.54,-0.46,0.71,4.21,0.73,-4.27,18.31,63.43,-35.01,34.71
2019-12-17 10:08:47.964111,13.587509,0.0,0.0,1,0,0.54,-0.46,0.71,4.21,0.73,-4.27,18.31,63.43,-35.01,34.71
2019-12-17 10:08:47.986301,13.609655,0.0,0.0,0,0,0.56,-0.46,0.72,3.91,1.71,0.79,18.46,63.57,-34.28,34.71
2019-12-17 10:08:48.091829,13.715218,0.0,0.0,0,0,0.56,-0.49,0.69,1.04,2.26,-1.95,18.46,63.57,-33.40,34.80
